001   ; Техническое подполье                                                ;       492,42 ;     116000,0 ;      16000,0 ;       1600,0 ;          0,0 ;              ;              ;          0,0 ; Окраска водоэмульсионными составами             ; Окраска водоэмульсионными составами ; Окраска водоэмульсионными составами    ; Окраска водоэмульсионными составами ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        305,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,91 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        305,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,91 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        310,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,93 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        310,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,93 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        315,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,94 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        355,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,06 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        410,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,23 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        455,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,36 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        455,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,36 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        515,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,55 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       1765,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         5,30 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2555,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         5,61 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2600,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         3,39 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3065,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         9,19 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3320,0 ;       1300,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         7,32 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3365,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        10,09 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       5345,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        16,04 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       9200,0 ;       1350,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        14,51 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;      10745,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        30,11 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
258.2 ; Рекреация                                                           ;        16,28 ;      17550,0 ;          0,0 ;       3400,0 ;          0,0 ;              ;              ;          0,0 ; Подвесной потолок "Аrmstrong" OPTIMA            ; -----                               ; Окраска декоративной краской "Крастон" ; -----                               ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        245,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,83 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        455,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,55 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        940,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         3,20 ; СТЕНА  ; Стена г/б 200 + штукатурка 2х сторон                             ; Перегородки газоблок.АР    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       1480,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         5,03 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2745,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         9,33 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2955,0 ;       2700,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         2,55 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3055,0 ;       1200,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         8,95 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       5100,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         7,65 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Полы.АР                    ; Пол     ; 8  ;         16,3 ;      17550,0 ; 258.2 ;            1
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Подвесная система PRELUDE 24                                     ; Потолки.АР                 ; Потолок ; П1 ;         16,3 ;      17548,0 ; 258.2 ;            1
259   ; Кабинет мастера                                                     ;        18,27 ;      18670,0 ;          0,0 ;       3000,0 ;          0,0 ;              ;              ;          0,0 ; Подвесной потолок "Аrmstrong" OPTIMA            ; -----                               ; Окраска водоэмульсионными составами    ; -----                               ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2520,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         3,15 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2795,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         6,26 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       6500,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        19,50 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       6540,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        19,62 ; СТЕНА  ; Файерборд - перегородка C131.1 125 мм                            ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Полы.АР                    ; Пол     ; 4  ;         18,3 ;      18670,0 ; 259   ;            1
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Подвесная система PRELUDE 24                                     ; Потолки.АР                 ; Потолок ; П1 ;         18,3 ;      18668,0 ; 259   ;            1
260   ; Инструментальная                                                    ;        21,28 ;      19590,0 ;          0,0 ;       3600,0 ;          0,0 ;              ;              ;          0,0 ; Окраска водоэмульсионными составами             ; -----                               ; Окраска водоэмульсионными составами    ; -----                               ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3155,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        11,15 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3255,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         9,47 ; СТЕНА  ; Файерборд - перегородка C131.1 125 мм                            ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       6500,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        23,40 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       6540,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        23,54 ; СТЕНА  ; Файерборд - перегородка C131.1 125 мм                            ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Полы.АР                    ; Пол     ; 8  ;         21,3 ;      19590,0 ; 260   ;            1
261   ; Кладовая для хранения сырья, материалов и готовой продукции         ;        21,84 ;      21950,0 ;          0,0 ;       3600,0 ;          0,0 ;              ;              ;          0,0 ; Окраска водоэмульсионными составами             ; -----                               ; Окраска водоэмульсионными составами    ; -----                               ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        255,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,92 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        255,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,92 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        516,9 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,86 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        618,1 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         2,23 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       1315,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         4,73 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       1630,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         5,87 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2675,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         9,63 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3865,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        13,91 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       4180,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        12,69 ; СТЕНА  ; Файерборд - перегородка C131.1 125 мм                            ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       6500,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        23,40 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Полы.АР                    ; Пол     ; 8  ;         21,8 ;      21948,0 ; 261   ;            1
262   ; Лестница                                                            ;         4,46 ;       9860,0 ;          0,0 ;       3100,0 ;          0,0 ;              ;              ;          0,0 ; Окраска водоэмульсионными составами             ; -----                               ; Окраска декоративной краской "Крастон" ; -----                               ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       1195,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,73 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3735,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        11,58 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
263   ; Тамбур                                                              ;         4,17 ;       8212,1 ;          0,0 ;       3000,0 ;          0,0 ;              ;              ;          0,0 ; Подвесной потолок "Аrmstrong" OPTIMA            ; -----                               ; Окраска водоэмульсионными составами    ; -----                               ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       1835,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         5,51 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       1835,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         3,38 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2271,1 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         6,81 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2271,1 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         3,87 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Полы.АР                    ; Пол     ; 8  ;          4,2 ;       8214,0 ; 263   ;            1
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Подвесная система PRELUDE 24                                     ; Потолки.АР                 ; Потолок ; П1 ;          4,2 ;       8212,0 ; 263   ;            1
264   ; Комбинированная  мастерская по металлу и дереву                     ;       145,56 ;      51900,0 ;       1600,0 ;       3300,0 ;          0,0 ;              ;              ;          0,0 ; Подвесной потолок "Аrmstrong" OPTIMA            ; -----                               ; Окраска водоэмульсионными составами    ; -----                               ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        405,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,34 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        545,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,80 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        680,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         2,24 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       1795,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         3,80 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2645,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         6,59 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3155,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         8,22 ; СТЕНА  ; Файерборд - перегородка C131.1 125 мм                            ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3845,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        10,36 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       4100,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         7,14 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       4205,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        11,52 ; СТЕНА  ; Файерборд - перегородка C131.1 125 мм                            ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       5800,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         8,27 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
